,offense,clock,down,distance,type,start,gained,text,id,offense_score,defense_score
66,Louisiana Tech,Q2 4:47,3,10,Timeout,40,0,"Timeout Louisiana Tech, clock 04:47",401757307283,7,13
67,Liberty,Q2 4:39,4,20,Punt,50,0,(04:47) #37 M.Morgan punt 40 yards to the LAT10 fair catch by #3 D.Latulas at LAT10 PENALTY LUF Kick Catch Interference (#0 J.Coleman) 15 yards from LAT13 to LAT28,401757307281,13,7
68,Louisiana Tech,Q2 4:28,1,10,Rush,28,2,(04:39) Shotgun #18 M.Jackson rush left for 2 yards gain to the LAT30 (#6 C.Bodnar; #55 D.Dozier),401757307287,7,13
69,Louisiana Tech,Q2 4:1,2,8,Pass Incompletion,30,0,(04:06) Shotgun #2 T.Kukuk pass incomplete short middle to #84 E.Finley thrown to LAT35 broken up by #94 N.Pirolli,401757307291,7,13
70,Louisiana Tech,Q2 4:1,3,8,Penalty,30,10,(04:01) Shotgun #2 T.Kukuk rush middle for 12 yards gain to the LAT42 (#4 M.Pollard) PENALTY LAT Holding (#4 C.Thevenin) 10 yards from LAT30 to LAT20. NO PLAY,401757307294,7,13
71,Louisiana Tech,Q2 3:29,3,18,Rush,20,8,"(03:36) Shotgun #2 T.Kukuk rush middle for 8 yards gain to the LAT28 (#1 C.Bazile, Jr.; #4 M.Pollard)",401757307299,7,13
72,Louisiana Tech,Q2 2:44,4,10,Punt,28,0,"(02:57) #48 J.Chance punt 72 yards to the LUF00, Touchback",401757307303,7,13
73,Liberty,Q2 2:44,4,10,Touchback,100,20,"(02:57) #48 J.Chance punt 72 yards to the LUF00, Touchback",401757307303,7,13
74,Liberty,Q2 2:37,1,10,Rush,80,17,"(02:42) Shotgun #23 E.Dickens rush left for 17 yards gain to the LUF37 (#1 M.Richard), out of bounds, 1ST DOWN",401757307307,13,7
75,Liberty,Q2 2:16,1,10,Rush,63,2,(02:23) Shotgun #23 E.Dickens rush middle for 2 yards gain to the LUF39 (#8 J.Fields; #97 C.Davis),401757307311,13,7
76,Liberty,Q2 1:52,2,8,Rush,61,9,"(02:00) Shotgun #23 E.Dickens rush right for 9 yards gain to the LUF48 (#6 J.Foster; #22 J.Mayfield), 1ST DOWN",401757307315,13,7
77,Liberty,Q2 1:41,1,10,Pass Incompletion,52,0,(01:41) Shotgun #15 E.Vasko pass incomplete short middle to #6 R.Smith thrown to LUF50 broken up by #42 S.Leota,401757307319,13,7
78,Liberty,Q2 1:33,2,10,Rush,52,-3,(01:40) Shotgun #15 E.Vasko rush middle for 3 yards loss to the LUF45 (#22 J.Mayfield; #21 Z.Hill),401757307322,13,7
79,Liberty,Q2 0:57,2,10,Timeout,52,0,"Timeout Liberty, clock 00:57",401757307328,13,7
80,Liberty,Q2 0:54,3,13,Pass Incompletion,55,0,(01:13) Shotgun #15 E.Vasko pass incomplete short middle to #8 T.Mobley thrown to LUF45,401757307326,13,7
81,Liberty,Q2 0:49,4,13,Punt,55,0,(00:54) #37 M.Morgan punt 38 yards to the LAT17 fair catch by #3 D.Latulas at LAT17,401757307330,13,7
